chr	start	end	strand	gene_id	dist_to_v48_tss	dist_to_v68_tss	dist_to_v48_tts	dist_to_v68_tts	v48_tss	v48_tts	v68_tss	v68_tts	pred_tss	pred_tts
Pf3D7_02_v3	176413.0	178701.0	+	PF3D7_0203900	154.0	1888.0	401.0	-36.0	176567	178300	178301.0	178737.0	176413	178701
Pf3D7_02_v3	178954.0	181927.0	+	PF3D7_0204000	1.0	2573.0	401.0	-14.0	178955	181526	181527.0	181941.0	178954	181927
Pf3D7_02_v3	182127.0	189417.0	-	PF3D7_0204100	-302.0	460.0	7189.0	301.0	189115	182228	189877.0	189116.0	189417	182127
Pf3D7_02_v3	192816.0	194500.0	+	PF3D7_0204200	2.0	1384.0	301.0	252.0	192818	194199	194200.0	194248.0	192816	194500
Pf3D7_02_v3	194525.0	196917.0	-	PF3D7_0204300	-1.0	234.0	2091.0	0	196916	194826	197151.0	196917.0	196917	194525
Pf3D7_02_v3	197218.0	198044.0	-	PF3D7_0204400	-1.0	-826.0	825.0	891.0	198043	197219	197218.0	197153.0	198044	197218
Pf3D7_02_v3	198052.0	199781.0	-	PF3D7_0204500	-211.0	-168.0	1428.0	210.0	199570	198353	199613.0	199571.0	199781	198052
Pf3D7_02_v3	200081.0	204388.0	-	PF3D7_0204600	-340.0	66.0	3906.0	339.0	204048	200482	204454.0	204049.0	204388	200081
Pf3D7_02_v3	205488.0	207782.0	-	PF3D7_0204700	-379.0	-357.0	1893.0	378.0	207403	205889	207425.0	207404.0	207782	205488
Pf3D7_02_v3	209382.0	210947.0	-	PF3D7_0204800	-114.0	82.0	1364.0	113.0	210833	209583	211029.0	210834.0	210947	209382
Pf3D7_02_v3	211347.0	212728.0	+	PF3D7_0204900	1.0	1281.0	101.0	93.0	211348	212627	212628.0	212635.0	211347	212728
Pf3D7_02_v3	212628.0	214537.0	-	PF3D7_0205000	-29.0	177.0	1555.0	28.0	214508	212982	214714.0	214509.0	214537	212628
Pf3D7_02_v3	214637.0	217581.0	-	PF3D7_0205100	-233.0	262.0	2743.0	232.0	217348	214838	217843.0	217349.0	217581	214637
Pf3D7_02_v3	217781.0	218908.0	-	PF3D7_0205200	-1.0	-1.0	1026.0	58.0	218907	217882	218907.0	218850.0	218908	217781
Pf3D7_02_v3	219508.0	222657.0	+	PF3D7_0205300	182.0	2665.0	401.0	401.0	219690	222256	222173.0	222256.0	219508	222657
Pf3D7_02_v3	223057.0	225252.0	+	PF3D7_0205400	421.0	1795.0	401.0	-203.0	223478	224851	224852.0	225455.0	223057	225252
Pf3D7_02_v3	225161.0	226424.0	-	PF3D7_0205500	-179.0	14.0	862.0	178.0	226245	225562	226438.0	226246.0	226424	225161
Pf3D7_02_v3	227646.0	230333.0	+	PF3D7_0205600	379.0	2287.0	401.0	-250.0	228025	229932	229933.0	230583.0	227646	230333
Pf3D7_02_v3	230733.0	232728.0	+	PF3D7_0205700	408.0	1797.0	199.0	97.0	231141	232529	232530.0	232631.0	230733	232728
Pf3D7_02_v3	232628.0	233936.0	-	PF3D7_0205800	-460.0	-18.0	1207.0	459.0	233476	232729	233918.0	233477.0	233936	232628
Pf3D7_02_v3	235177.0	239117.0	+	PF3D7_0205900	60.0	3640.0	301.0	-7.0	235237	238816	238817.0	239124.0	235177	239117
Pf3D7_02_v3	239045.0	244257.0	-	PF3D7_0206000	-461.0	347.0	5011.0	460.0	243796	239246	244604.0	243797.0	244257	239045
Pf3D7_02_v3	244897.0	247100.0	+	PF3D7_0206100	461.0	1803.0	401.0	-1413.0	245358	246699	246700.0	248513.0	244897	247100
Pf3D7_02_v3	249029.0	251128.0	+	PF3D7_0206200	1.0	1699.0	401.0	-393.0	249030	250727	250728.0	251521.0	249029	251128
Pf3D7_02_v3	252328.0	262744.0	+	PF3D7_0206300	66.0	2490.0	301.0	301.0	252394	262443	254818.0	262443.0	252328	262744
Pf3D7_02_v3	262736.0	267577.0	-	PF3D7_0206500	-230.0	426.0	4540.0	229.0	267347	263037	268003.0	267348.0	267577	262736
Pf3D7_02_v3	269677.0	270993.0	-	PF3D7_0206600	-374.0	-347.0	915.0	373.0	270619	270078	270646.0	270620.0	270993	269677
Pf3D7_02_v3	271220.0	273310.0	+	PF3D7_0206700	374.0	1790.0	301.0	-1401.0	271594	273009	273010.0	274711.0	271220	273310
Pf3D7_02_v3	273388.0	274739.0	-	PF3D7_0206800	-232.0	178.0	1050.0	231.0	274507	273689	274917.0	274508.0	274739	273388
Pf3D7_02_v3	275239.0	276693.0	-	PF3D7_0206900	-116.0	19.0	1153.0	115.0	276577	275540	276712.0	276578.0	276693	275239
Pf3D7_02_v3	277093.0	278806.0	-	PF3D7_0207000	-350.0	452.0	1312.0	349.0	278456	277494	279258.0	278457.0	278806	277093
Pf3D7_02_v3	281457.0	287646.0	+	PF3D7_0207100	450.0	5889.0	301.0	-50.0	281907	287345	287346.0	287696.0	281457	287646
Pf3D7_02_v3	287782.0	288767.0	-	PF3D7_0207200	-102.0	174.0	584.0	101.0	288665	288183	288941.0	288666.0	288767	287782
Pf3D7_02_v3	289867.0	293072.0	-	PF3D7_0207300	-369.0	-369.0	2904.0	546.0	292703	290168	292703.0	292526.0	293072	289867
Pf3D7_02_v3	293872.0	297696.0	-	PF3D7_0207400	-80.0	284.0	3423.0	79.0	297616	294273	297980.0	297617.0	297696	293872
Pf3D7_02_v3	298496.0	302565.0	-	PF3D7_0207500	-1.0	255.0	3668.0	0	302564	298897	302820.0	302565.0	302565	298496
Pf3D7_02_v3	303192.0	307146.0	-	PF3D7_0207600	-119.0	230.0	3553.0	118.0	307027	303593	307376.0	307028.0	307146	303192
Pf3D7_02_v3	308546.0	312156.0	-	PF3D7_0207700	-1.0	192.0	3309.0	0	312155	308847	312348.0	312156.0	312156	308546
Pf3D7_02_v3	313048.0	316895.0	-	PF3D7_0207800	-154.0	49.0	3446.0	153.0	316741	313449	316944.0	316742.0	316895	313048
Pf3D7_02_v3	317195.0	321311.0	-	PF3D7_0207900	-1.0	241.0	3715.0	0	321310	317596	321552.0	321311.0	321311	317195
Pf3D7_02_v3	322137.0	325724.0	-	PF3D7_0208000	-1.0	666.0	3386.0	0	325723	322338	326390.0	325724.0	325724	322137
Pf3D7_02_v3	327924.0	335204.0	+	PF3D7_0208100	8.0	7280.0	1.0	-229.0	327932	335203	335204.0	335433.0	327924	335204
Pf3D7_02_v3	335378.0	336957.0	-	PF3D7_0208200	-376.0	43.0	1278.0	375.0	336581	335679	337000.0	336582.0	336957	335378
Pf3D7_02_v3	337282.0	343307.0	+	PF3D7_0208300	276.0	5685.0	341.0	84.0	337558	342966	342967.0	343223.0	337282	343307
Pf3D7_02_v3	343107.0	349635.0	-	PF3D7_0208400	-295.0	1504.0	6327.0	294.0	349340	343308	351139.0	349341.0	349635	343107
Pf3D7_02_v3	352441.0	353829.0	+	PF3D7_0208500	395.0	1188.0	201.0	-214.0	352836	353628	353629.0	354043.0	352441	353829
Pf3D7_02_v3	354229.0	356418.0	+	PF3D7_0208600	392.0	1889.0	301.0	-30.0	354621	356117	356118.0	356448.0	354229	356418
Pf3D7_02_v3	356200.0	358341.0	-	PF3D7_0208700	-327.0	-306.0	1840.0	326.0	358014	356501	358035.0	358015.0	358341	356200
Pf3D7_02_v3	358715.0	360250.0	+	PF3D7_0208800	427.0	1135.0	401.0	164.0	359142	359849	359850.0	360086.0	358715	360250
Pf3D7_02_v3	360827.0	368355.0	+	PF3D7_0208900	1.0	1.0	1.0	1.0	360828	368354	360828.0	368354.0	360827	368355
Pf3D7_02_v3	370437.0	380146.0	+	PF3D7_0209000	1.0	9409.0	301.0	-10.0	370438	379845	379846.0	380156.0	370437	380146
Pf3D7_02_v3	380929.0	383864.0	-	PF3D7_0209100	-419.0	381.0	2734.0	418.0	383445	381130	384245.0	383446.0	383864	380929
Pf3D7_02_v3	384564.0	386972.0	-	PF3D7_0209200	-392.0	-87.0	2107.0	391.0	386580	384865	386885.0	386581.0	386972	384564
Pf3D7_02_v3	386981.0	388252.0	+	PF3D7_0209300	292.0	1171.0	101.0	16.0	387273	388151	388152.0	388236.0	386981	388252
Pf3D7_02_v3	388223.0	390974.0	-	PF3D7_0209400	-363.0	133.0	2550.0	362.0	390611	388424	391107.0	390612.0	390974	388223
Pf3D7_02_v3	391274.0	392790.0	-	PF3D7_0209500	-1.0	97.0	1515.0	0	392789	391275	392887.0	392790.0	392790	391274
Pf3D7_02_v3	394036.0	398852.0	-	PF3D7_0209600	-107.0	434.0	4615.0	106.0	398745	394237	399286.0	398746.0	398852	394036
Pf3D7_02_v3	399752.0	402280.0	-	PF3D7_0209700	-421.0	475.0	2127.0	420.0	401859	400153	402755.0	401860.0	402280	399752
Pf3D7_02_v3	403880.0	406699.0	-	PF3D7_0209800	-344.0	7.0	2418.0	343.0	406355	404281	406706.0	406356.0	406699	403880
Pf3D7_02_v3	407756.0	408639.0	+	PF3D7_0209900	144.0	144.0	201.0	201.0	407900	408438	407900.0	408438.0	407756	408639
Pf3D7_02_v3	409639.0	410529.0	+	PF3D7_0210000	344.0	590.0	301.0	-670.0	409983	410228	410229.0	411199.0	409639	410529
Pf3D7_02_v3	412129.0	413160.0	+	PF3D7_0210100	146.0	731.0	301.0	197.0	412275	412859	412860.0	412963.0	412129	413160
Pf3D7_02_v3	412977.0	421462.0	-	PF3D7_0210200	-325.0	399.0	8184.0	324.0	421137	413278	421861.0	421138.0	421462	412977
Pf3D7_02_v3	422762.0	424788.0	-	PF3D7_0210300	-134.0	328.0	1725.0	133.0	424654	423063	425116.0	424655.0	424788	422762
Pf3D7_02_v3	425655.0	426898.0	+	PF3D7_0210400	34.0	843.0	401.0	-210.0	425689	426497	426498.0	427108.0	425655	426898
Pf3D7_02_v3	427298.0	431931.0	+	PF3D7_0210500	192.0	4233.0	401.0	320.0	427490	431530	431531.0	431611.0	427298	431931
Pf3D7_02_v3	432040.0	434449.0	-	PF3D7_0210600	-363.0	-218.0	2408.0	362.0	434086	432041	434231.0	434087.0	434449	432040
Pf3D7_02_v3	436049.0	437395.0	+	PF3D7_0210700	1.0	946.0	401.0	222.0	436050	436994	436995.0	437173.0	436049	437395
Pf3D7_02_v3	437354.0	439003.0	-	PF3D7_0210800	-1.0	705.0	1248.0	0	439002	437755	439708.0	439003.0	439003	437354
Pf3D7_02_v3	441779.0	443423.0	-	PF3D7_0210900	-489.0	147.0	1343.0	488.0	442934	442080	443570.0	442935.0	443423	441779
Pf3D7_02_v3	443735.0	444909.0	+	PF3D7_0211000	89.0	89.0	301.0	301.0	443824	444608	443824.0	444608.0	443735	444909
Pf3D7_02_v3	451750.0	455317.0	+	PF3D7_0211100	1.0	3367.0	201.0	-50.0	451751	455116	455117.0	455367.0	451750	455317
Pf3D7_02_v3	455378.0	456629.0	-	PF3D7_0211200	-343.0	271.0	1050.0	342.0	456286	455579	456900.0	456287.0	456629	455378
Pf3D7_02_v3	457129.0	458671.0	-	PF3D7_0211300	-86.0	-55.0	1541.0	85.0	458585	457130	458616.0	458586.0	458671	457129
Pf3D7_02_v3	459071.0	461862.0	-	PF3D7_0211400	-344.0	-222.0	2790.0	343.0	461518	459072	461640.0	461519.0	461862	459071
Pf3D7_02_v3	463162.0	467301.0	+	PF3D7_0211500	1.0	3739.0	401.0	-51.0	463163	466900	466901.0	467352.0	463162	467301
Pf3D7_02_v3	467801.0	468677.0	+	PF3D7_0211600	46.0	676.0	201.0	159.0	467847	468476	468477.0	468518.0	467801	468677
Pf3D7_02_v3	469789.0	473892.0	+	PF3D7_0211700	1.0	3703.0	401.0	-275.0	469790	473491	473492.0	474167.0	469789	473892
Pf3D7_02_v3	474892.0	477375.0	+	PF3D7_0211800	350.0	2183.0	301.0	-243.0	475242	477074	477075.0	477618.0	474892	477375
Pf3D7_02_v3	477231.0	479499.0	-	PF3D7_0211900	-408.0	317.0	2067.0	407.0	479091	477432	479816.0	479092.0	479499	477231
Pf3D7_02_v3	479992.0	481733.0	+	PF3D7_0212000	108.0	1441.0	301.0	-121.0	480100	481432	481433.0	481854.0	479992	481733
Pf3D7_02_v3	483435.0	489371.0	+	PF3D7_0212100	1.0	5536.0	401.0	-331.0	483436	488970	488971.0	489702.0	483435	489371
Pf3D7_02_v3	489703.0	491215.0	-	PF3D7_0212200	-397.0	41.0	1311.0	396.0	490818	489904	491256.0	490819.0	491215	489703
Pf3D7_02_v3	492219.0	494707.0	+	PF3D7_0212300	397.0	2088.0	401.0	-398.0	492616	494306	494307.0	495105.0	492219	494707
Pf3D7_02_v3	494765.0	508224.0	-	PF3D7_0212400	-370.0	-326.0	13058.0	369.0	507854	495166	507898.0	507855.0	508224	494765
Pf3D7_02_v3	509524.0	522147.0	+	PF3D7_0212500	1.0	12223.0	401.0	378.0	509525	521746	521747.0	521769.0	509524	522147
Pf3D7_02_v3	522747.0	524300.0	+	PF3D7_0212600	184.0	1253.0	301.0	-105.0	522931	523999	524000.0	524405.0	522747	524300
Pf3D7_02_v3	524399.0	526044.0	-	PF3D7_0212700	-1.0	23.0	1344.0	0	526043	524700	526067.0	526044.0	526044	524399
Pf3D7_02_v3	527944.0	532324.0	+	PF3D7_0212800	305.0	-1557.0	401.0	4076.0	528249	531923	526387.0	528248.0	527944	532324
Pf3D7_02_v3	532924.0	534451.0	+	PF3D7_0212900	329.0	1427.0	101.0	-206.0	533253	534350	534351.0	534657.0	532924	534451
Pf3D7_02_v3	535351.0	536447.0	+	PF3D7_0213000	295.0	796.0	301.0	-498.0	535646	536146	536147.0	536945.0	535351	536447
Pf3D7_02_v3	537447.0	539821.0	+	PF3D7_0213100	342.0	1974.0	401.0	-378.0	537789	539420	539421.0	540199.0	537447	539821
Pf3D7_02_v3	540008.0	540970.0	-	PF3D7_0213200	-1.0	95.0	561.0	0	540969	540409	541065.0	540970.0	540970	540008
Pf3D7_02_v3	540970.0	541610.0	-	PF3D7_0213300	-62.0	484.0	524.0	61.0	541548	541086	542094.0	541549.0	541610	540970
Pf3D7_02_v3	546081.0	555747.0	-	PF3D7_0213600	-453.0	-453.0	9265.0	1850.0	555294	546482	555294.0	553897.0	555747	546081
Pf3D7_02_v3	556795.0	558097.0	+	PF3D7_0213700	253.0	902.0	401.0	-153.0	557048	557696	557697.0	558250.0	556795	558097
Pf3D7_02_v3	558497.0	560695.0	+	PF3D7_0213800	88.0	88.0	101.0	101.0	558585	560594	558585.0	560594.0	558497	560695
Pf3D7_02_v3	560721.0	564920.0	-	PF3D7_0213900	-298.0	475.0	3798.0	297.0	564622	561122	565395.0	564623.0	564920	560721
Pf3D7_02_v3	565623.0	568295.0	+	PF3D7_0214000	498.0	2272.0	401.0	-223.0	566121	567894	567895.0	568518.0	565623	568295
Pf3D7_02_v3	568228.0	573554.0	-	PF3D7_0214100	-239.0	339.0	5025.0	238.0	573315	568529	573893.0	573316.0	573554	568228
Pf3D7_02_v3	574754.0	576055.0	-	PF3D7_0214200	-1.0	466.0	900.0	0	576054	575155	576521.0	576055.0	576055	574754
Pf3D7_02_v3	578661.0	586265.0	+	PF3D7_0214300	1.0	7504.0	101.0	-437.0	578662	586164	586165.0	586702.0	578661	586265
Pf3D7_02_v3	586664.0	589500.0	-	PF3D7_0214400	-449.0	140.0	2735.0	448.0	589051	586765	589640.0	589052.0	589500	586664
Pf3D7_02_v3	590152.0	591422.0	+	PF3D7_0214500	349.0	1270.0	1.0	-330.0	590501	591421	591422.0	591752.0	590152	591422
Pf3D7_02_v3	594195.0	599641.0	+	PF3D7_0214600	1.0	5146.0	301.0	-394.0	594196	599340	599341.0	600035.0	594195	599641
Pf3D7_02_v3	599828.0	602044.0	-	PF3D7_0214700	-332.0	-304.0	2215.0	331.0	601712	599829	601740.0	601713.0	602044	599828
Pf3D7_02_v3	605044.0	609726.0	+	PF3D7_0214800	1.0	4282.0	401.0	-147.0	605045	609325	609326.0	609873.0	605044	609726
Pf3D7_02_v3	610326.0	615773.0	+	PF3D7_0214900	299.0	5047.0	401.0	-533.0	610625	615372	615373.0	616306.0	610326	615773
Pf3D7_02_v3	616671.0	619723.0	-	PF3D7_0215000	-294.0	1969.0	2951.0	293.0	619429	616772	621692.0	619430.0	619723	616671
Pf3D7_02_v3	622223.0	624775.0	-	PF3D7_0215100	-469.0	178.0	2251.0	468.0	624306	622524	624953.0	624307.0	624775	622223
Pf3D7_02_v3	626607.0	627711.0	+	PF3D7_0215200	369.0	-1525.0	1.0	736.0	626976	627710	625082.0	626975.0	626607	627711
Pf3D7_02_v3	628241.0	631309.0	-	PF3D7_0215300	-1.0	1372.0	2667.0	0	631308	628642	632681.0	631309.0	631309	628241
Pf3D7_02_v3	634288.0	637599.0	-	PF3D7_0215400	-92.0	1796.0	3010.0	91.0	637507	634589	639395.0	637508.0	637599	634288
Pf3D7_02_v3	640008.0	642895.0	+	PF3D7_0215500	392.0	2687.0	201.0	-516.0	640400	642694	642695.0	643411.0	640008	642895
Pf3D7_02_v3	643105.0	644728.0	-	PF3D7_0215600	-411.0	174.0	1622.0	410.0	644317	643106	644902.0	644318.0	644728	643105
Pf3D7_02_v3	645518.0	650486.0	+	PF3D7_0215700	411.0	4568.0	401.0	26.0	645929	650085	650086.0	650460.0	645518	650486
Pf3D7_02_v3	650262.0	653617.0	-	PF3D7_0215800	-255.0	76.0	2954.0	254.0	653362	650663	653693.0	653363.0	653617	650262
Pf3D7_02_v3	654517.0	657035.0	-	PF3D7_0215900	-195.0	-195.0	2117.0	254.0	656840	654918	656840.0	656781.0	657035	654517
Pf3D7_02_v3	658341.0	664983.0	+	PF3D7_0216000	295.0	6289.0	354.0	249.0	658636	664629	664630.0	664734.0	658341	664983
Pf3D7_02_v3	664983.0	668784.0	-	PF3D7_0216100	-252.0	-3801.0	3800.0	3979.0	668532	664984	664983.0	664805.0	668784	664983
Pf3D7_02_v3	668784.0	670112.0	-	PF3D7_0216200	-271.0	-54.0	1127.0	270.0	669841	668985	670058.0	669842.0	670112	668784
Pf3D7_02_v3	670412.0	674959.0	+	PF3D7_0216300	1.0	4147.0	401.0	-136.0	670413	674558	674559.0	675095.0	670412	674959
Pf3D7_02_v3	675359.0	678000.0	+	PF3D7_0216400	72.0	2241.0	401.0	-10.0	675431	677599	677600.0	678010.0	675359	678000
Pf3D7_02_v3	678400.0	684004.0	+	PF3D7_0216500	87.0	5304.0	301.0	-1021.0	678487	683703	683704.0	685025.0	678400	684004
Pf3D7_02_v3	686484.0	688946.0	+	PF3D7_0216600	1.0	2062.0	401.0	-436.0	686485	688545	688546.0	689382.0	686484	688946
Pf3D7_02_v3	690310.0	695984.0	+	PF3D7_0216700	1.0	5474.0	201.0	-5.0	690311	695783	695784.0	695989.0	690310	695984
Pf3D7_02_v3	695892.0	699844.0	-	PF3D7_0216800	-283.0	-280.0	3651.0	282.0	699561	696193	699564.0	699562.0	699844	695892
Pf3D7_02_v3	701244.0	703089.0	+	PF3D7_0216900	1.0	1.0	195.0	195.0	701245	702894	701245.0	702894.0	701244	703089
Pf3D7_02_v3	702895.0	706937.0	-	PF3D7_0217000	-350.0	-75.0	3847.0	349.0	706587	703090	706862.0	706588.0	706937	702895
Pf3D7_02_v3	707388.0	709694.0	+	PF3D7_0217100	350.0	2006.0	301.0	-145.0	707738	709393	709394.0	709839.0	707388	709694
Pf3D7_02_v3	709498.0	715297.0	-	PF3D7_0217200	-45.0	310.0	5498.0	44.0	715252	709799	715607.0	715253.0	715297	709498
Pf3D7_02_v3	715597.0	716691.0	-	PF3D7_0217300	-142.0	-894.0	893.0	1082.0	716549	715798	715797.0	715609.0	716691	715597
Pf3D7_02_v3	717350.0	718582.0	+	PF3D7_0217400	342.0	932.0	301.0	-595.0	717692	718281	718282.0	719177.0	717350	718582
Pf3D7_02_v3	720436.0	722662.0	+	PF3D7_0217500	1.0	2226.0	1.0	-955.0	720437	722661	722662.0	723617.0	720436	722662
Pf3D7_02_v3	723646.0	730219.0	-	PF3D7_0217600	-287.0	420.0	6472.0	286.0	729932	723747	730639.0	729933.0	730219	723646
Pf3D7_02_v3	730719.0	732771.0	-	PF3D7_0217700	-459.0	460.0	1651.0	458.0	732312	731120	733231.0	732313.0	732771	730719
Pf3D7_02_v3	733813.0	734996.0	+	PF3D7_0217800	459.0	783.0	401.0	141.0	734272	734595	734596.0	734855.0	733813	734996
Pf3D7_02_v3	735037.0	737059.0	-	PF3D7_0217900	-62.0	987.0	1621.0	61.0	736997	735438	738046.0	736998.0	737059	735037
Pf3D7_02_v3	738498.0	740253.0	+	PF3D7_0218000	362.0	1355.0	401.0	-32.0	738860	739852	739853.0	740285.0	738498	740253
Pf3D7_02_v3	740853.0	742760.0	+	PF3D7_0218100	161.0	1607.0	301.0	-15.0	741014	742459	742460.0	742775.0	740853	742760
Pf3D7_02_v3	742988.0	746165.0	-	PF3D7_0218200	-453.0	748.0	2876.0	452.0	745712	743289	746913.0	745713.0	746165	742988
Pf3D7_02_v3	747265.0	749548.0	-	PF3D7_0218300	-183.0	38.0	1982.0	182.0	749365	747566	749586.0	749366.0	749548	747265
Pf3D7_02_v3	749648.0	751765.0	-	PF3D7_0218400	-28.0	7.0	1716.0	27.0	751737	750049	751772.0	751738.0	751765	749648
Pf3D7_02_v3	752538.0	753840.0	+	PF3D7_0218500	428.0	902.0	401.0	-1116.0	752966	753439	753440.0	754956.0	752538	753840
Pf3D7_02_v3	755040.0	762861.0	+	PF3D7_0218600	378.0	7521.0	301.0	-567.0	755418	762560	762561.0	763428.0	755040	762861
Pf3D7_02_v3	763090.0	765389.0	-	PF3D7_0218700	-198.0	128.0	1898.0	197.0	765191	763491	765517.0	765192.0	765389	763090
Pf3D7_02_v3	765989.0	767483.0	-	PF3D7_0218800	-468.0	-468.0	1093.0	1093.0	767015	766390	767015.0	766390.0	767483	765989
Pf3D7_02_v3	767283.0	768160.0	-	PF3D7_0218900	-417.0	-417.0	576.0	576.0	767743	767584	767743.0	767584.0	768160	767283
Pf3D7_02_v3	767483.0	768160.0	-	PF3D7_0219000	-102.0	-102.0	183.0	183.0	768058	767977	768058.0	767977.0	768160	767483
Pf3D7_02_v3	769760.0	771442.0	+	PF3D7_0219100	1.0	1282.0	401.0	316.0	769761	771041	771042.0	771126.0	769760	771442
Pf3D7_02_v3	772142.0	773091.0	+	PF3D7_0219200	174.0	549.0	401.0	-258.0	772316	772690	772691.0	773349.0	772142	773091
Pf3D7_02_v3	772934.0	774014.0	-	PF3D7_0219300	-260.0	177.0	679.0	259.0	773754	773335	774191.0	773755.0	774014	772934
Pf3D7_02_v3	774455.0	776337.0	+	PF3D7_0219400	360.0	1582.0	301.0	-501.0	774815	776036	776037.0	776838.0	774455	776337
Pf3D7_02_v3	776427.0	778417.0	-	PF3D7_0219500	-352.0	61.0	1589.0	351.0	778065	776828	778478.0	778066.0	778417	776427
Pf3D7_02_v3	779117.0	782522.0	-	PF3D7_0219600	-390.0	-78.0	3104.0	389.0	782132	779418	782444.0	782133.0	782522	779117
Pf3D7_02_v3	783422.0	785169.0	-	PF3D7_0219700	-341.0	-252.0	1446.0	340.0	784828	783723	784917.0	784829.0	785169	783422
Pf3D7_02_v3	786469.0	788363.0	-	PF3D7_0219800	-423.0	2091.0	1493.0	422.0	787940	786870	790454.0	787941.0	788363	786469
Pf3D7_02_v3	791141.0	792782.0	+	PF3D7_0219900	323.0	1241.0	401.0	350.0	791464	792381	792382.0	792432.0	791141	792782
Pf3D7_02_v3	796751.0	801887.0	+	PF3D7_0220000	1.0	4836.0	301.0	-94.0	796752	801586	801587.0	801981.0	796751	801887
Pf3D7_02_v3	804519.0	808142.0	+	PF3D7_0220100	1.0	3223.0	401.0	331.0	804520	807741	807742.0	807811.0	804519	808142
Pf3D7_02_v3	809110.0	810726.0	-	PF3D7_0220200	-428.0	1969.0	1215.0	427.0	810298	809511	812695.0	810299.0	810726	809110
Pf3D7_02_v3	813426.0	814728.0	-	PF3D7_0220300	-74.0	1125.0	901.0	73.0	814654	813827	815853.0	814655.0	814728	813426
Pf3D7_02_v3	820255.0	822842.0	+	PF3D7_0220400	174.0	874.0	301.0	301.0	820429	822541	821129.0	822541.0	820255	822842
Pf3D7_02_v3	823424.0	824888.0	-	PF3D7_0220500	-24.0	700.0	1063.0	23.0	824864	823825	825588.0	824865.0	824888	823424
Pf3D7_02_v3	830765.0	832406.0	+	PF3D7_0220600	424.0	1241.0	401.0	-629.0	831189	832005	832006.0	833035.0	830765	832406
Pf3D7_02_v3	833706.0	835089.0	+	PF3D7_0220700	99.0	983.0	401.0	126.0	833805	834688	834689.0	834963.0	833706	835089
Pf3D7_02_v3	838689.0	844417.0	+	PF3D7_0220800	154.0	5428.0	301.0	-251.0	838843	844116	844117.0	844668.0	838689	844417
Pf3D7_02_v3	845199.0	846391.0	-	PF3D7_0220900	-16.0	-16.0	791.0	93.0	846375	845600	846375.0	846298.0	846391	845199
Pf3D7_02_v3	848091.0	849520.0	+	PF3D7_0221000	1.0	186.0	401.0	401.0	848092	849119	848277.0	849119.0	848091	849520
Pf3D7_02_v3	851020.0	852163.0	+	PF3D7_0221100	32.0	627.0	201.0	201.0	851052	851962	851647.0	851962.0	851020	852163
Pf3D7_02_v3	854965.0	856139.0	+	PF3D7_0221200	1.0	774.0	401.0	-176.0	854966	855738	855739.0	856315.0	854965	856139
Pf3D7_02_v3	857266.0	858765.0	-	PF3D7_0221300	-90.0	-90.0	1198.0	335.0	858675	857567	858675.0	858430.0	858765	857266
Pf3D7_02_v3	860276.0	861705.0	+	PF3D7_0221400	190.0	374.0	201.0	201.0	860466	861504	860650.0	861504.0	860276	861705
Pf3D7_02_v3	862778.0	863843.0	-	PF3D7_0221500	-1.0	-1.0	764.0	69.0	863842	863079	863842.0	863774.0	863843	862778
Pf3D7_02_v3	865515.0	866642.0	-	PF3D7_0221600	-104.0	-104.0	726.0	237.0	866538	865916	866538.0	866405.0	866642	865515
Pf3D7_02_v3	866739.0	867712.0	+	PF3D7_0221650	104.0	515.0	201.0	201.0	866843	867511	867254.0	867511.0	866739	867712
Pf3D7_02_v3	869107.0	871130.0	-	PF3D7_0221700	-6.0	648.0	1622.0	5.0	871124	869508	871778.0	871125.0	871130	869107
Pf3D7_02_v3	872725.0	873620.0	+	PF3D7_0221800	406.0	595.0	301.0	-175.0	873131	873319	873320.0	873795.0	872725	873620
Pf3D7_02_v3	873616.0	875183.0	-	PF3D7_0221900	-5.0	-5.0	1266.0	334.0	875178	873917	875178.0	874849.0	875183	873616
Pf3D7_02_v3	876979.0	878233.0	+	PF3D7_0222000	5.0	5.0	401.0	401.0	876984	877832	876984.0	877832.0	876979	878233
Pf3D7_02_v3	878067.0	879252.0	-	PF3D7_0222100	-1.0	288.0	784.0	0	879251	878468	879540.0	879252.0	879252	878067
Pf3D7_02_v3	881068.0	882268.0	-	PF3D7_0222200	-1.0	-1.0	799.0	69.0	882267	881469	882267.0	882199.0	882268	881068
Pf3D7_02_v3	883068.0	884613.0	+	PF3D7_0222300	384.0	384.0	301.0	301.0	883452	884312	883452.0	884312.0	883068	884613
Pf3D7_02_v3	886413.0	887903.0	+	PF3D7_0222400	212.0	382.0	101.0	101.0	886625	887802	886795.0	887802.0	886413	887903
Pf3D7_02_v3	889503.0	891146.0	+	PF3D7_0222500	157.0	361.0	401.0	401.0	889660	890745	889864.0	890745.0	889503	891146
Pf3D7_02_v3	892746.0	894607.0	+	PF3D7_0222600	110.0	408.0	401.0	401.0	892856	894206	893154.0	894206.0	892746	894607
Pf3D7_02_v3	896225.0	897621.0	+	PF3D7_0222700	1.0	218.0	201.0	201.0	896226	897420	896443.0	897420.0	896225	897621
Pf3D7_02_v3	899429.0	900746.0	+	PF3D7_0222800	1.0	171.0	301.0	301.0	899430	900445	899600.0	900445.0	899429	900746
