chr	tss_pos	tts_pos	strand	gene_id	dist_to_v48_tss	dist_to_v68_tss	dist_to_v48_tts	dist_to_v68_tts
Pf3D7_01_v3	392066	389160	-	PF3D7_0110100	1		101	
Pf3D7_01_v3	392066	389160	-	PF3D7_0110100	1		101	
Pf3D7_01_v3	392466	393491	+	PF3D7_0110200	138		456	
Pf3D7_01_v3	392466	393491	+	PF3D7_0110200	138		456	
Pf3D7_01_v3	392466	393491	+	PF3D7_0110200	138		456	
Pf3D7_01_v3	392466	393491	+	PF3D7_0110200	138		456	
Pf3D7_01_v3	393491	393215	-	PF3D7_0110300	1		1	
Pf3D7_01_v3	395190	393574	-	PF3D7_0110400	355		301	
Pf3D7_01_v3	395190	393574	-	PF3D7_0110400	355		301	
Pf3D7_01_v3	395190	393574	-	PF3D7_0110400	355		301	
Pf3D7_01_v3	395190	393574	-	PF3D7_0110400	355		301	
Pf3D7_01_v3	396590	403707	+	PF3D7_0110500	1		101	
Pf3D7_01_v3	396590	403707	+	PF3D7_0110500	1		101	
Pf3D7_01_v3	396590	403707	+	PF3D7_0110500	1		101	
Pf3D7_01_v3	396590	403707	+	PF3D7_0110500	1		101	
Pf3D7_01_v3	405407	412570	+	PF3D7_0110600	332		401	
Pf3D7_01_v3	405407	412570	+	PF3D7_0110600	332		401	
Pf3D7_01_v3	405407	412570	+	PF3D7_0110600	332		401	
Pf3D7_01_v3	405407	412570	+	PF3D7_0110600	332		401	
Pf3D7_01_v3	415101	413359	-	PF3D7_0110700	1		401	
Pf3D7_01_v3	415101	413359	-	PF3D7_0110700	1		401	
Pf3D7_01_v3	415101	413359	-	PF3D7_0110700	1		401	
Pf3D7_01_v3	415101	413359	-	PF3D7_0110700	1		401	
Pf3D7_01_v3	417501	420008	+	PF3D7_0110800	420		401	
Pf3D7_01_v3	417501	420008	+	PF3D7_0110800	420		401	
Pf3D7_01_v3	417501	420008	+	PF3D7_0110800	420		401	
Pf3D7_01_v3	417501	420008	+	PF3D7_0110800	420		401	
Pf3D7_01_v3	420854	419892	-	PF3D7_0110900	1		401	
Pf3D7_01_v3	420854	419892	-	PF3D7_0110900	1		401	
Pf3D7_01_v3	420854	419892	-	PF3D7_0110900	1		401	
Pf3D7_01_v3	420854	419892	-	PF3D7_0110900	1		401	
Pf3D7_01_v3	427576	421375	-	PF3D7_0111000	1		401	
Pf3D7_01_v3	427576	421375	-	PF3D7_0111000	1		401	
Pf3D7_01_v3	427576	421375	-	PF3D7_0111000	1		401	
Pf3D7_01_v3	427576	421375	-	PF3D7_0111000	1		401	
Pf3D7_01_v3	430859	429951	-	PF3D7_0111200	1		201	
Pf3D7_01_v3	430859	429951	-	PF3D7_0111200	1		201	
Pf3D7_01_v3	430859	429951	-	PF3D7_0111200	1		201	
Pf3D7_01_v3	430859	429951	-	PF3D7_0111200	1		201	
Pf3D7_01_v3	435507	431138	-	PF3D7_0111300	465		401	
Pf3D7_01_v3	435507	431138	-	PF3D7_0111300	465		401	
Pf3D7_01_v3	435507	431138	-	PF3D7_0111300	465		401	
Pf3D7_01_v3	435507	431138	-	PF3D7_0111300	465		401	
Pf3D7_01_v3	436407	438965	+	PF3D7_0111400	1		401	
Pf3D7_01_v3	436407	438965	+	PF3D7_0111400	1		401	
Pf3D7_01_v3	436407	438965	+	PF3D7_0111400	1		401	
Pf3D7_01_v3	436407	438965	+	PF3D7_0111400	1		401	
Pf3D7_01_v3	441842	439451	-	PF3D7_0111500	424		201	
Pf3D7_01_v3	441842	439451	-	PF3D7_0111500	424		201	
Pf3D7_01_v3	441842	439451	-	PF3D7_0111500	424		201	
Pf3D7_01_v3	441842	439451	-	PF3D7_0111500	424		201	
Pf3D7_01_v3	443584	442542	-	PF3D7_0111600	295		1	
Pf3D7_01_v3	443584	442542	-	PF3D7_0111600	295		1	
Pf3D7_01_v3	443584	442542	-	PF3D7_0111600	295		1	
Pf3D7_01_v3	443584	442542	-	PF3D7_0111600	295		1	
Pf3D7_01_v3	444425	443384	-	PF3D7_0111700	487		201	
Pf3D7_01_v3	444425	443384	-	PF3D7_0111700	487		201	
Pf3D7_01_v3	444425	443384	-	PF3D7_0111700	487		201	
Pf3D7_01_v3	444425	443384	-	PF3D7_0111700	487		201	
Pf3D7_01_v3	445639	449050	+	PF3D7_0111800	387		201	
Pf3D7_01_v3	445639	449050	+	PF3D7_0111800	387		201	
Pf3D7_01_v3	445639	449050	+	PF3D7_0111800	387		201	
Pf3D7_01_v3	445639	449050	+	PF3D7_0111800	387		201	
Pf3D7_01_v3	450830	449742	-	PF3D7_0111900	184		301	
Pf3D7_01_v3	450830	449742	-	PF3D7_0111900	184		301	
Pf3D7_01_v3	450830	449742	-	PF3D7_0111900	184		301	
Pf3D7_01_v3	450830	449742	-	PF3D7_0111900	184		301	
Pf3D7_01_v3	453146	450830	-	PF3D7_0112000	28		1	
Pf3D7_01_v3	453146	450830	-	PF3D7_0112000	28		1	
Pf3D7_01_v3	453146	450830	-	PF3D7_0112000	28		1	
Pf3D7_01_v3	453146	450830	-	PF3D7_0112000	28		1	
Pf3D7_01_v3	454819	455639	+	PF3D7_0112100	28		301	
Pf3D7_01_v3	454819	455639	+	PF3D7_0112100	28		301	
Pf3D7_01_v3	454819	455639	+	PF3D7_0112100	28		301	
Pf3D7_01_v3	454819	455639	+	PF3D7_0112100	28		301	
Pf3D7_01_v3	464539	470595	+	PF3D7_0112200	187		401	
Pf3D7_01_v3	464539	470595	+	PF3D7_0112200	187		401	
Pf3D7_01_v3	464539	470595	+	PF3D7_0112200	187		401	
Pf3D7_01_v3	464539	470595	+	PF3D7_0112200	187		401	
Pf3D7_01_v3	482619	481608	-	PF3D7_0112800	1		201	
Pf3D7_01_v3	482619	481608	-	PF3D7_0112800	1		201	
Pf3D7_01_v3	482619	481608	-	PF3D7_0112800	1		201	
Pf3D7_01_v3	482619	481608	-	PF3D7_0112800	1		201	
Pf3D7_01_v3	486019	487487	+	PF3D7_0112900	481		301	
Pf3D7_01_v3	486019	487487	+	PF3D7_0112900	481		301	
Pf3D7_01_v3	486019	487487	+	PF3D7_0112900	481		301	
Pf3D7_01_v3	486019	487487	+	PF3D7_0112900	481		301	
Pf3D7_01_v3	490128	487591	-	PF3D7_0113000	1		301	
Pf3D7_01_v3	490128	487591	-	PF3D7_0113000	1		301	
Pf3D7_01_v3	490128	487591	-	PF3D7_0113000	1		301	
Pf3D7_01_v3	490128	487591	-	PF3D7_0113000	1		301	
Pf3D7_01_v3	495028	500477	+	PF3D7_0113100	216		401	
Pf3D7_01_v3	495028	500477	+	PF3D7_0113100	216		401	
Pf3D7_01_v3	495028	500477	+	PF3D7_0113100	216		401	
Pf3D7_01_v3	495028	500477	+	PF3D7_0113100	216		401	
Pf3D7_01_v3	503337	500558	-	PF3D7_0113200	469		401	
Pf3D7_01_v3	503337	500558	-	PF3D7_0113200	469		401	
Pf3D7_01_v3	503337	500558	-	PF3D7_0113200	469		401	
Pf3D7_01_v3	503337	500558	-	PF3D7_0113200	469		401	
Pf3D7_01_v3	507351	504637	-	PF3D7_0113300	477		301	
Pf3D7_01_v3	507351	504637	-	PF3D7_0113300	477		301	
Pf3D7_01_v3	507351	504637	-	PF3D7_0113300	477		301	
Pf3D7_01_v3	507351	504637	-	PF3D7_0113300	477		301	
Pf3D7_01_v3	510085	507951	-	PF3D7_0113400	337		301	
Pf3D7_01_v3	510085	507951	-	PF3D7_0113400	337		301	
Pf3D7_01_v3	510085	507951	-	PF3D7_0113400	337		301	
Pf3D7_01_v3	510085	507951	-	PF3D7_0113400	337		301	
Pf3D7_01_v3	512085	518156	+	PF3D7_0113600	1		301	
Pf3D7_01_v3	512085	518156	+	PF3D7_0113600	1		301	
Pf3D7_01_v3	512085	518156	+	PF3D7_0113600	1		301	
Pf3D7_01_v3	512085	518156	+	PF3D7_0113600	1		301	
Pf3D7_01_v3	520806	522980	+	PF3D7_0113700	1		401	
Pf3D7_01_v3	520806	522980	+	PF3D7_0113700	1		401	
Pf3D7_01_v3	520806	522980	+	PF3D7_0113700	1		401	
Pf3D7_01_v3	520806	522980	+	PF3D7_0113700	1		401	
Pf3D7_01_v3	527106	536352	+	PF3D7_0113800	1		1	
Pf3D7_01_v3	527106	536352	+	PF3D7_0113800	1		1	
Pf3D7_01_v3	527106	536352	+	PF3D7_0113800	1		1	
Pf3D7_01_v3	527106	536352	+	PF3D7_0113800	1		1	
Pf3D7_01_v3	538479	536708	-	PF3D7_0113900	454		401	
Pf3D7_01_v3	538479	536708	-	PF3D7_0113900	454		401	
Pf3D7_01_v3	538479	536708	-	PF3D7_0113900	454		401	
Pf3D7_01_v3	538479	536708	-	PF3D7_0113900	454		401	
Pf3D7_01_v3	542479	546984	+	PF3D7_0114000	1		1	
Pf3D7_01_v3	542479	546984	+	PF3D7_0114000	1		1	
Pf3D7_01_v3	542479	546984	+	PF3D7_0114000	1		1	
Pf3D7_01_v3	542479	546984	+	PF3D7_0114000	1		1	
Pf3D7_01_v3	548575	547196	-	PF3D7_0114100	195		401	
Pf3D7_01_v3	548575	547196	-	PF3D7_0114100	195		401	
Pf3D7_01_v3	548575	547196	-	PF3D7_0114100	195		401	
Pf3D7_01_v3	548575	547196	-	PF3D7_0114100	195		401	
Pf3D7_01_v3	551839	550175	-	PF3D7_0114200	126		401	
Pf3D7_01_v3	551839	550175	-	PF3D7_0114200	126		401	
Pf3D7_01_v3	551839	550175	-	PF3D7_0114200	126		401	
Pf3D7_01_v3	551839	550175	-	PF3D7_0114200	126		401	
Pf3D7_01_v3	552614	554056	+	PF3D7_0114300	26		259	
Pf3D7_01_v3	552614	554056	+	PF3D7_0114300	26		259	
Pf3D7_01_v3	552614	554056	+	PF3D7_0114300	26		259	
Pf3D7_01_v3	552614	554056	+	PF3D7_0114300	26		259	
Pf3D7_01_v3	555800	554056	-	PF3D7_0114400	361		1	
Pf3D7_01_v3	555800	554056	-	PF3D7_0114400	361		1	
Pf3D7_01_v3	555800	554056	-	PF3D7_0114400	361		1	
Pf3D7_01_v3	555800	554056	-	PF3D7_0114400	361		1	
Pf3D7_01_v3	558709	557800	-	PF3D7_0114500	1		401	
Pf3D7_01_v3	558709	557800	-	PF3D7_0114500	1		401	
Pf3D7_01_v3	558709	557800	-	PF3D7_0114500	1		401	
Pf3D7_01_v3	558709	557800	-	PF3D7_0114500	1		401	
Pf3D7_01_v3	561702	560173	-	PF3D7_0114600	168		301	
Pf3D7_01_v3	561702	560173	-	PF3D7_0114600	168		301	
Pf3D7_01_v3	561702	560173	-	PF3D7_0114600	168		301	
Pf3D7_01_v3	561702	560173	-	PF3D7_0114600	168		301	
Pf3D7_01_v3	564843	563402	-	PF3D7_0114700	1		301	
Pf3D7_01_v3	564843	563402	-	PF3D7_0114700	1		301	
Pf3D7_01_v3	564843	563402	-	PF3D7_0114700	1		301	
Pf3D7_01_v3	564843	563402	-	PF3D7_0114700	1		301	
Pf3D7_01_v3	570334	569084	-	PF3D7_0114800	62		401	
Pf3D7_01_v3	570334	569084	-	PF3D7_0114800	62		401	
Pf3D7_01_v3	570334	569084	-	PF3D7_0114800	62		401	
Pf3D7_01_v3	570334	569084	-	PF3D7_0114800	62		401	
Pf3D7_01_v3	573103	571734	-	PF3D7_0114900	250		401	
Pf3D7_01_v3	573103	571734	-	PF3D7_0114900	250		401	
Pf3D7_01_v3	573103	571734	-	PF3D7_0114900	250		401	
Pf3D7_01_v3	573103	571734	-	PF3D7_0114900	250		401	
Pf3D7_01_v3	577454	584190	+	PF3D7_0115000	250		401	
Pf3D7_01_v3	577454	584190	+	PF3D7_0115000	250		401	
Pf3D7_01_v3	577454	584190	+	PF3D7_0115000	250		401	
Pf3D7_01_v3	577454	584190	+	PF3D7_0115000	250		401	
Pf3D7_01_v3	584690	585068	+	PF3D7_0115050	32		201	
Pf3D7_01_v3	587368	588695	+	PF3D7_0115100	23		301	
Pf3D7_01_v3	587368	588695	+	PF3D7_0115100	23		301	
Pf3D7_01_v3	587368	588695	+	PF3D7_0115100	23		301	
Pf3D7_01_v3	587368	588695	+	PF3D7_0115100	23		301	
Pf3D7_01_v3	590248	589285	-	PF3D7_0115150	254		101	
Pf3D7_01_v3	590248	589285	-	PF3D7_0115150	254		101	
Pf3D7_01_v3	590248	589285	-	PF3D7_0115150	254		101	
Pf3D7_01_v3	590248	589285	-	PF3D7_0115150	254		101	
Pf3D7_01_v3	591395	593488	+	PF3D7_0115200	454		301	
Pf3D7_01_v3	591395	593488	+	PF3D7_0115200	454		301	
Pf3D7_01_v3	591395	593488	+	PF3D7_0115200	454		301	
Pf3D7_01_v3	591395	593488	+	PF3D7_0115200	454		301	
Pf3D7_01_v3	595101	596574	+	PF3D7_0115300	1		301	
Pf3D7_01_v3	595101	596574	+	PF3D7_0115300	1		301	
Pf3D7_01_v3	595101	596574	+	PF3D7_0115300	1		301	
Pf3D7_01_v3	595101	596574	+	PF3D7_0115300	1		301	
Pf3D7_01_v3	598374	599773	+	PF3D7_0115400	91		301	
Pf3D7_01_v3	598374	599773	+	PF3D7_0115400	91		301	
Pf3D7_01_v3	598374	599773	+	PF3D7_0115400	91		301	
Pf3D7_01_v3	598374	599773	+	PF3D7_0115400	91		301	
Pf3D7_01_v3	600573	602393	+	PF3D7_0115500	119		401	
Pf3D7_01_v3	600573	602393	+	PF3D7_0115500	119		401	
Pf3D7_01_v3	600573	602393	+	PF3D7_0115500	119		401	
Pf3D7_01_v3	600573	602393	+	PF3D7_0115500	119		401	
Pf3D7_01_v3	603793	605932	+	PF3D7_0115600	369		401	
Pf3D7_01_v3	603793	605932	+	PF3D7_0115600	369		401	
Pf3D7_01_v3	603793	605932	+	PF3D7_0115600	369		401	
Pf3D7_01_v3	603793	605932	+	PF3D7_0115600	369		401	
Pf3D7_02_v3	34260	32629	-	PF3D7_0200200	1		401	
Pf3D7_02_v3	34260	32629	-	PF3D7_0200200	1		401	
Pf3D7_02_v3	34260	32629	-	PF3D7_0200200	1		401	
Pf3D7_02_v3	34260	32629	-	PF3D7_0200200	1		401	
Pf3D7_02_v3	37250	35726	-	PF3D7_0200300	1		201	
Pf3D7_02_v3	37250	35726	-	PF3D7_0200300	1		201	
Pf3D7_02_v3	37250	35726	-	PF3D7_0200300	1		201	
Pf3D7_02_v3	37250	35726	-	PF3D7_0200300	1		201	
Pf3D7_02_v3	39304	38086	-	PF3D7_0200400	1		201	
Pf3D7_02_v3	39304	38086	-	PF3D7_0200400	1		201	
Pf3D7_02_v3	39304	38086	-	PF3D7_0200400	1		201	
Pf3D7_02_v3	39304	38086	-	PF3D7_0200400	1		201	
Pf3D7_02_v3	42985	41214	-	PF3D7_0200500	127		301	
Pf3D7_02_v3	42985	41214	-	PF3D7_0200500	127		301	
Pf3D7_02_v3	42985	41214	-	PF3D7_0200500	127		301	
Pf3D7_02_v3	42985	41214	-	PF3D7_0200500	127		301	
Pf3D7_02_v3	46722	44985	-	PF3D7_0200600	164		301	
Pf3D7_02_v3	46722	44985	-	PF3D7_0200600	164		301	
Pf3D7_02_v3	46722	44985	-	PF3D7_0200600	164		301	
Pf3D7_02_v3	46722	44985	-	PF3D7_0200600	164		301	
Pf3D7_02_v3	50148	48622	-	PF3D7_0200700	1		301	
Pf3D7_02_v3	50148	48622	-	PF3D7_0200700	1		301	
Pf3D7_02_v3	50148	48622	-	PF3D7_0200700	1		301	
Pf3D7_02_v3	50148	48622	-	PF3D7_0200700	1		301	
Pf3D7_02_v3	53353	51441	-	PF3D7_0200800	298		401	
Pf3D7_02_v3	53353	51441	-	PF3D7_0200800	298		401	
Pf3D7_02_v3	53353	51441	-	PF3D7_0200800	298		401	
Pf3D7_02_v3	53353	51441	-	PF3D7_0200800	298		401	
Pf3D7_02_v3	55343	53953	-	PF3D7_0200900	88		301	
Pf3D7_02_v3	55343	53953	-	PF3D7_0200900	88		301	
Pf3D7_02_v3	55343	53953	-	PF3D7_0200900	88		301	
Pf3D7_02_v3	55343	53953	-	PF3D7_0200900	88		301	
Pf3D7_02_v3	58906	57143	-	PF3D7_0201000	485		201	
Pf3D7_02_v3	58906	57143	-	PF3D7_0201000	485		201	
Pf3D7_02_v3	58906	57143	-	PF3D7_0201000	485		201	
Pf3D7_02_v3	58906	57143	-	PF3D7_0201000	485		201	
Pf3D7_02_v3	60356	59806	-	PF3D7_0201100	37		301	
Pf3D7_02_v3	60356	59806	-	PF3D7_0201100	37		301	
Pf3D7_02_v3	60356	59806	-	PF3D7_0201100	37		301	
Pf3D7_02_v3	60356	59806	-	PF3D7_0201100	37		301	
Pf3D7_02_v3	63020	64677	+	PF3D7_0201200	137		301	
Pf3D7_02_v3	63020	64677	+	PF3D7_0201200	137		301	
Pf3D7_02_v3	63020	64677	+	PF3D7_0201200	137		301	
Pf3D7_02_v3	63020	64677	+	PF3D7_0201200	137		301	
Pf3D7_02_v3	66377	67846	+	PF3D7_0201300	152		301	
Pf3D7_02_v3	66377	67846	+	PF3D7_0201300	152		301	
Pf3D7_02_v3	66377	67846	+	PF3D7_0201300	152		301	
Pf3D7_02_v3	66377	67846	+	PF3D7_0201300	152		301	
Pf3D7_02_v3	69046	70172	+	PF3D7_0201400	42		401	
Pf3D7_02_v3	69046	70172	+	PF3D7_0201400	42		401	
Pf3D7_02_v3	69046	70172	+	PF3D7_0201400	42		401	
Pf3D7_02_v3	69046	70172	+	PF3D7_0201400	42		401	
Pf3D7_02_v3	74450	73040	-	PF3D7_0201500	54		401	
Pf3D7_02_v3	74450	73040	-	PF3D7_0201500	54		401	
Pf3D7_02_v3	74450	73040	-	PF3D7_0201500	54		401	
Pf3D7_02_v3	74450	73040	-	PF3D7_0201500	54		401	
Pf3D7_02_v3	78890	76850	-	PF3D7_0201600	82		401	
Pf3D7_02_v3	78890	76850	-	PF3D7_0201600	82		401	
Pf3D7_02_v3	78890	76850	-	PF3D7_0201600	82		401	
Pf3D7_02_v3	78890	76850	-	PF3D7_0201600	82		401	
Pf3D7_02_v3	84166	80990	-	PF3D7_0201700	1		301	
Pf3D7_02_v3	84166	80990	-	PF3D7_0201700	1		301	
Pf3D7_02_v3	84166	80990	-	PF3D7_0201700	1		301	
Pf3D7_02_v3	84166	80990	-	PF3D7_0201700	1		301	
Pf3D7_02_v3	89217	86431	-	PF3D7_0201800	426		401	
Pf3D7_02_v3	89217	86431	-	PF3D7_0201800	426		401	
Pf3D7_02_v3	89217	86431	-	PF3D7_0201800	426		401	
Pf3D7_02_v3	89217	86431	-	PF3D7_0201800	426		401	
Pf3D7_02_v3	98839	91017	-	PF3D7_0201900	1		301	
Pf3D7_02_v3	98839	91017	-	PF3D7_0201900	1		301	
Pf3D7_02_v3	98839	91017	-	PF3D7_0201900	1		301	
Pf3D7_02_v3	98839	91017	-	PF3D7_0201900	1		301	
Pf3D7_02_v3	106263	102984	-	PF3D7_0202000	467		401	
Pf3D7_02_v3	106263	102984	-	PF3D7_0202000	467		401	
Pf3D7_02_v3	106263	102984	-	PF3D7_0202000	467		401	
Pf3D7_02_v3	106263	102984	-	PF3D7_0202000	467		401	
Pf3D7_02_v3	110581	109163	-	PF3D7_0202100	1		401	
Pf3D7_02_v3	110581	109163	-	PF3D7_0202100	1		401	
Pf3D7_02_v3	110581	109163	-	PF3D7_0202100	1		401	
Pf3D7_02_v3	110581	109163	-	PF3D7_0202100	1		401	
Pf3D7_02_v3	113924	112146	-	PF3D7_0202200	242		401	
Pf3D7_02_v3	113924	112146	-	PF3D7_0202200	242		401	
Pf3D7_02_v3	113924	112146	-	PF3D7_0202200	242		401	
Pf3D7_02_v3	113924	112146	-	PF3D7_0202200	242		401	
Pf3D7_02_v3	117224	118636	+	PF3D7_0202300	1		401	
Pf3D7_02_v3	117224	118636	+	PF3D7_0202300	1		401	
Pf3D7_02_v3	117224	118636	+	PF3D7_0202300	1		401	
Pf3D7_02_v3	117224	118636	+	PF3D7_0202300	1		401	
Pf3D7_02_v3	120336	124503	+	PF3D7_0202400	188		401	
Pf3D7_02_v3	120336	124503	+	PF3D7_0202400	188		401	
Pf3D7_02_v3	120336	124503	+	PF3D7_0202400	188		401	
Pf3D7_02_v3	120336	124503	+	PF3D7_0202400	188		401	
Pf3D7_02_v3	127703	128615	+	PF3D7_0202500	291		301	
Pf3D7_02_v3	127703	128615	+	PF3D7_0202500	291		301	
Pf3D7_02_v3	127703	128615	+	PF3D7_0202500	291		301	
Pf3D7_02_v3	127703	128615	+	PF3D7_0202500	291		301	
Pf3D7_02_v3	134022	129041	-	PF3D7_0202600	459		301	
Pf3D7_02_v3	134022	129041	-	PF3D7_0202600	459		301	
Pf3D7_02_v3	134022	129041	-	PF3D7_0202600	459		301	
Pf3D7_02_v3	134022	129041	-	PF3D7_0202600	459		301	
Pf3D7_02_v3	134022	129041	-	PF3D7_0202600	459		301	
Pf3D7_02_v3	134022	129041	-	PF3D7_0202600	459		301	
Pf3D7_02_v3	134022	129041	-	PF3D7_0202600	459		301	
Pf3D7_02_v3	134022	129041	-	PF3D7_0202600	459		301	
Pf3D7_02_v3	134022	129041	-	PF3D7_0202600	459		301	
Pf3D7_02_v3	135064	137340	+	PF3D7_0202700	459		201	
Pf3D7_02_v3	135064	137340	+	PF3D7_0202700	459		201	
Pf3D7_02_v3	135064	137340	+	PF3D7_0202700	459		201	
Pf3D7_02_v3	135064	137340	+	PF3D7_0202700	459		201	
Pf3D7_02_v3	138390	137356	-	PF3D7_0202800	1		201	
Pf3D7_02_v3	138390	137356	-	PF3D7_0202800	1		201	
Pf3D7_02_v3	138390	137356	-	PF3D7_0202800	1		201	
Pf3D7_02_v3	138390	137356	-	PF3D7_0202800	1		201	
Pf3D7_02_v3	138590	141493	+	PF3D7_0202900	337		301	
Pf3D7_02_v3	138590	141493	+	PF3D7_0202900	337		301	
Pf3D7_02_v3	138590	141493	+	PF3D7_0202900	337		301	
Pf3D7_02_v3	138590	141493	+	PF3D7_0202900	337		301	
Pf3D7_02_v3	148023	141624	-	PF3D7_0203000	459		1	
Pf3D7_02_v3	148023	141624	-	PF3D7_0203000	459		1	
Pf3D7_02_v3	148023	141624	-	PF3D7_0203000	459		1	
Pf3D7_02_v3	148023	141624	-	PF3D7_0203000	459		1	
Pf3D7_02_v3	157036	149123	-	PF3D7_0203100	55		401	
Pf3D7_02_v3	157036	149123	-	PF3D7_0203100	55		401	
Pf3D7_02_v3	157036	149123	-	PF3D7_0203100	55		401	
Pf3D7_02_v3	157036	149123	-	PF3D7_0203100	55		401	
Pf3D7_02_v3	159813	157736	-	PF3D7_0203200	153		401	
Pf3D7_02_v3	159813	157736	-	PF3D7_0203200	153		401	
Pf3D7_02_v3	159813	157736	-	PF3D7_0203200	153		401	
Pf3D7_02_v3	159813	157736	-	PF3D7_0203200	153		401	
Pf3D7_02_v3	160161	161643	+	PF3D7_0203300	353		401	
Pf3D7_02_v3	160161	161643	+	PF3D7_0203300	353		401	
Pf3D7_02_v3	160161	161643	+	PF3D7_0203300	353		401	
Pf3D7_02_v3	160161	161643	+	PF3D7_0203300	353		401	
Pf3D7_02_v3	163168	161664	-	PF3D7_0203400	268		401	
Pf3D7_02_v3	163168	161664	-	PF3D7_0203400	268		401	
Pf3D7_02_v3	163168	161664	-	PF3D7_0203400	268		401	
Pf3D7_02_v3	163168	161664	-	PF3D7_0203400	268		401	
Pf3D7_02_v3	164441	164741	+	PF3D7_0203500	172		401	
Pf3D7_02_v3	165841	168452	+	PF3D7_0203600	303		401	
Pf3D7_02_v3	165841	168452	+	PF3D7_0203600	303		401	
Pf3D7_02_v3	165841	168452	+	PF3D7_0203600	303		401	
Pf3D7_02_v3	165841	168452	+	PF3D7_0203600	303		401	
Pf3D7_02_v3	170462	168381	-	PF3D7_0203700	326		301	
Pf3D7_02_v3	170462	168381	-	PF3D7_0203700	326		301	
Pf3D7_02_v3	170462	168381	-	PF3D7_0203700	326		301	
Pf3D7_02_v3	170462	168381	-	PF3D7_0203700	326		301	
Pf3D7_02_v3	175266	171162	-	PF3D7_0203800	354		401	
Pf3D7_02_v3	175266	171162	-	PF3D7_0203800	354		401	
Pf3D7_02_v3	175266	171162	-	PF3D7_0203800	354		401	
Pf3D7_02_v3	175266	171162	-	PF3D7_0203800	354		401	
Pf3D7_02_v3	176413	178701	+	PF3D7_0203900	154		401	
Pf3D7_02_v3	176413	178701	+	PF3D7_0203900	154		401	
Pf3D7_02_v3	176413	178701	+	PF3D7_0203900	154		401	
Pf3D7_02_v3	176413	178701	+	PF3D7_0203900	154		401	
Pf3D7_02_v3	178954	181927	+	PF3D7_0204000	1		401	
Pf3D7_02_v3	178954	181927	+	PF3D7_0204000	1		401	
Pf3D7_02_v3	178954	181927	+	PF3D7_0204000	1		401	
Pf3D7_02_v3	178954	181927	+	PF3D7_0204000	1		401	
Pf3D7_02_v3	189417	182127	-	PF3D7_0204100	302		101	
Pf3D7_02_v3	189417	182127	-	PF3D7_0204100	302		101	
Pf3D7_02_v3	189417	182127	-	PF3D7_0204100	302		101	
Pf3D7_02_v3	189417	182127	-	PF3D7_0204100	302		101	
Pf3D7_02_v3	192816	194500	+	PF3D7_0204200	2		301	
Pf3D7_02_v3	192816	194500	+	PF3D7_0204200	2		301	
Pf3D7_02_v3	192816	194500	+	PF3D7_0204200	2		301	
Pf3D7_02_v3	192816	194500	+	PF3D7_0204200	2		301	
Pf3D7_02_v3	196917	194525	-	PF3D7_0204300	1		301	
Pf3D7_02_v3	196917	194525	-	PF3D7_0204300	1		301	
Pf3D7_02_v3	196917	194525	-	PF3D7_0204300	1		301	
Pf3D7_02_v3	196917	194525	-	PF3D7_0204300	1		301	
Pf3D7_02_v3	198044	197218	-	PF3D7_0204400	1		1	
Pf3D7_02_v3	198044	197218	-	PF3D7_0204400	1		1	
Pf3D7_02_v3	198044	197218	-	PF3D7_0204400	1		1	
Pf3D7_02_v3	198044	197218	-	PF3D7_0204400	1		1	
Pf3D7_02_v3	199781	198052	-	PF3D7_0204500	211		301	
Pf3D7_02_v3	199781	198052	-	PF3D7_0204500	211		301	
Pf3D7_02_v3	199781	198052	-	PF3D7_0204500	211		301	
Pf3D7_02_v3	199781	198052	-	PF3D7_0204500	211		301	
Pf3D7_02_v3	204388	200081	-	PF3D7_0204600	340		401	
Pf3D7_02_v3	204388	200081	-	PF3D7_0204600	340		401	
Pf3D7_02_v3	204388	200081	-	PF3D7_0204600	340		401	
Pf3D7_02_v3	204388	200081	-	PF3D7_0204600	340		401	
Pf3D7_02_v3	207782	205488	-	PF3D7_0204700	379		401	
Pf3D7_02_v3	207782	205488	-	PF3D7_0204700	379		401	
Pf3D7_02_v3	207782	205488	-	PF3D7_0204700	379		401	
Pf3D7_02_v3	207782	205488	-	PF3D7_0204700	379		401	
Pf3D7_02_v3	210947	209382	-	PF3D7_0204800	114		201	
Pf3D7_02_v3	210947	209382	-	PF3D7_0204800	114		201	
Pf3D7_02_v3	210947	209382	-	PF3D7_0204800	114		201	
Pf3D7_02_v3	210947	209382	-	PF3D7_0204800	114		201	
Pf3D7_02_v3	211347	212728	+	PF3D7_0204900	1		101	
Pf3D7_02_v3	211347	212728	+	PF3D7_0204900	1		101	
Pf3D7_02_v3	211347	212728	+	PF3D7_0204900	1		101	
Pf3D7_02_v3	211347	212728	+	PF3D7_0204900	1		101	
Pf3D7_02_v3	214537	212628	-	PF3D7_0205000	29		354	
Pf3D7_02_v3	214537	212628	-	PF3D7_0205000	29		354	
Pf3D7_02_v3	214537	212628	-	PF3D7_0205000	29		354	
Pf3D7_02_v3	214537	212628	-	PF3D7_0205000	29		354	
Pf3D7_02_v3	217581	214637	-	PF3D7_0205100	233		201	
Pf3D7_02_v3	217581	214637	-	PF3D7_0205100	233		201	
Pf3D7_02_v3	217581	214637	-	PF3D7_0205100	233		201	
Pf3D7_02_v3	217581	214637	-	PF3D7_0205100	233		201	
