chr,start,end,strand,gene_id
Pf3D7_03_v3,377838,378918,+,PF3D7_0308800
Pf3D7_03_v3,383674,378729,-,PF3D7_0308900
Pf3D7_03_v3,383891,387180,+,PF3D7_0309000
Pf3D7_03_v3,388636,387218,-,PF3D7_0309100
Pf3D7_03_v3,394648,388736,-,PF3D7_0309200
Pf3D7_03_v3,397605,400917,+,PF3D7_0309300
Pf3D7_03_v3,401632,401057,-,PF3D7_0309400
Pf3D7_03_v3,402477,405841,+,PF3D7_0309500
Pf3D7_03_v3,407841,408719,+,PF3D7_0309600
Pf3D7_03_v3,411288,408701,-,PF3D7_0309700
Pf3D7_03_v3,411629,414063,+,PF3D7_0309800
Pf3D7_03_v3,419896,413933,-,PF3D7_0309900
Pf3D7_03_v3,420574,421916,+,PF3D7_0310000
Pf3D7_03_v3,422216,424781,+,PF3D7_0310100
Pf3D7_03_v3,427081,441343,+,PF3D7_0310200
Pf3D7_03_v3,442243,446658,+,PF3D7_0310300
Pf3D7_03_v3,447358,451685,+,PF3D7_0310400
Pf3D7_03_v3,459374,451896,-,PF3D7_0310500
Pf3D7_03_v3,462425,460774,-,PF3D7_0310600
Pf3D7_03_v3,462828,464575,+,PF3D7_0310700
Pf3D7_03_v3,464475,465392,+,PF3D7_0310800
Pf3D7_03_v3,465792,468746,+,PF3D7_0310900
Pf3D7_03_v3,469286,470419,+,PF3D7_0311000
Pf3D7_03_v3,473587,470459,-,PF3D7_0311100
Pf3D7_03_v3,474562,479487,+,PF3D7_0311200
Pf3D7_03_v3,483703,479721,-,PF3D7_0311300
Pf3D7_03_v3,488654,496811,+,PF3D7_0311400
Pf3D7_03_v3,497701,496717,-,PF3D7_0311500
Pf3D7_03_v3,499164,502554,+,PF3D7_0311600
Pf3D7_03_v3,502654,506149,+,PF3D7_0311700
Pf3D7_03_v3,506549,509247,+,PF3D7_0311800
Pf3D7_03_v3,511629,508990,-,PF3D7_0311900
Pf3D7_03_v3,511998,513252,+,PF3D7_0312000
Pf3D7_03_v3,513352,516563,+,PF3D7_0312100
Pf3D7_03_v3,520668,516592,-,PF3D7_0312200
Pf3D7_03_v3,521968,523084,+,PF3D7_0312300
Pf3D7_03_v3,526440,523753,-,PF3D7_0312400
Pf3D7_03_v3,528640,531177,+,PF3D7_0312500
Pf3D7_03_v3,531390,531177,+,PF3D7_0312600
Pf3D7_03_v3,531797,532038,-,PF3D7_0312700
Pf3D7_03_v3,534074,535639,+,PF3D7_0312800
Pf3D7_03_v3,536042,537475,+,PF3D7_0312900
Pf3D7_03_v3,538805,537620,-,PF3D7_0313000
Pf3D7_03_v3,539605,542911,+,PF3D7_0313100
Pf3D7_03_v3,544054,542840,-,PF3D7_0313200
Pf3D7_03_v3,545195,543943,-,PF3D7_0313300
Pf3D7_03_v3,548417,545527,-,PF3D7_0313400
Pf3D7_03_v3,548717,551854,+,PF3D7_0313500
Pf3D7_03_v3,554634,551600,-,PF3D7_0313600
Pf3D7_03_v3,558833,554934,-,PF3D7_0313700
Pf3D7_03_v3,559085,562254,+,PF3D7_0313800
Pf3D7_03_v3,565657,562254,-,PF3D7_0313900
Pf3D7_03_v3,566757,569151,+,PF3D7_0314000
Pf3D7_03_v3,571065,569107,-,PF3D7_0314100
Pf3D7_03_v3,576824,572265,-,PF3D7_0314200
Pf3D7_03_v3,578738,576824,-,PF3D7_0314300
Pf3D7_03_v3,580725,579138,-,PF3D7_0314400
Pf3D7_03_v3,583766,585569,+,PF3D7_0314500
Pf3D7_03_v3,586269,587532,+,PF3D7_0314600
Pf3D7_03_v3,592594,588901,-,PF3D7_0314700
Pf3D7_03_v3,604594,608232,+,PF3D7_0314800
Pf3D7_03_v3,608732,610819,+,PF3D7_0314900
Pf3D7_03_v3,611219,612215,+,PF3D7_0315000
Pf3D7_03_v3,613771,612338,-,PF3D7_0315100
Pf3D7_03_v3,616471,623217,+,PF3D7_0315200
Pf3D7_03_v3,623445,630361,+,PF3D7_0315300
Pf3D7_03_v3,631745,630361,-,PF3D7_0315400
Pf3D7_03_v3,633885,632645,-,PF3D7_0315500
Pf3D7_03_v3,635585,637863,+,PF3D7_0315600
Pf3D7_03_v3,638063,641307,+,PF3D7_0315700
Pf3D7_03_v3,642785,641307,-,PF3D7_0315800
Pf3D7_03_v3,644080,645569,+,PF3D7_0315900
Pf3D7_03_v3,646934,645620,-,PF3D7_0316000
Pf3D7_03_v3,648345,649732,+,PF3D7_0316100
Pf3D7_03_v3,657248,649648,-,PF3D7_0316200
Pf3D7_03_v3,658148,661944,+,PF3D7_0316300
Pf3D7_03_v3,665605,661725,-,PF3D7_0316400
Pf3D7_03_v3,666553,668792,+,PF3D7_0316500
Pf3D7_03_v3,671357,669301,-,PF3D7_0316600
Pf3D7_03_v3,673974,676037,+,PF3D7_0316700
Pf3D7_03_v3,677437,678875,+,PF3D7_0316800
Pf3D7_03_v3,681694,678833,-,PF3D7_0316900
Pf3D7_03_v3,684081,682394,-,PF3D7_0317000
Pf3D7_03_v3,686281,689883,+,PF3D7_0317100
Pf3D7_03_v3,695243,689853,-,PF3D7_0317200
Pf3D7_03_v3,709952,699143,-,PF3D7_0317300
Pf3D7_03_v3,714083,711952,-,PF3D7_0317400
Pf3D7_03_v3,721832,716322,-,PF3D7_0317500
Pf3D7_03_v3,724832,726531,+,PF3D7_0317600
Pf3D7_03_v3,728258,738177,+,PF3D7_0317700
Pf3D7_03_v3,738927,738077,-,PF3D7_0317800
Pf3D7_03_v3,739383,742034,+,PF3D7_0317900
Pf3D7_03_v3,742190,743000,+,PF3D7_0318000
Pf3D7_03_v3,743600,745454,+,PF3D7_0318100
Pf3D7_03_v3,748354,756239,+,PF3D7_0318200
Pf3D7_03_v3,760792,756090,-,PF3D7_0318300
Pf3D7_03_v3,765914,761492,-,PF3D7_0318400
Pf3D7_03_v3,767814,782761,+,PF3D7_0318500
Pf3D7_03_v3,786652,782811,-,PF3D7_0318600
Pf3D7_03_v3,788166,789213,+,PF3D7_0318700
Pf3D7_03_v3,789857,791409,+,PF3D7_0318800
Pf3D7_03_v3,793976,791539,-,PF3D7_0318900
Pf3D7_03_v3,795282,801572,+,PF3D7_0319000
Pf3D7_03_v3,802691,801859,-,PF3D7_0319100
Pf3D7_03_v3,806576,803191,-,PF3D7_0319200
Pf3D7_03_v3,806813,808160,+,PF3D7_0319300
Pf3D7_03_v3,810080,814573,+,PF3D7_0319400
Pf3D7_03_v3,815173,817256,+,PF3D7_0319500
Pf3D7_03_v3,817556,818996,+,PF3D7_0319600
Pf3D7_03_v3,820296,830903,+,PF3D7_0319700
Pf3D7_03_v3,832732,830875,-,PF3D7_0319800
Pf3D7_03_v3,835206,833432,-,PF3D7_0319900
Pf3D7_03_v3,837178,838672,+,PF3D7_0320000
Pf3D7_03_v3,839972,841859,+,PF3D7_0320100
Pf3D7_03_v3,842538,844591,+,PF3D7_0320200
Pf3D7_03_v3,845391,847721,+,PF3D7_0320300
Pf3D7_03_v3,857512,847846,-,PF3D7_0320400
Pf3D7_03_v3,860805,862503,+,PF3D7_0320500
Pf3D7_03_v3,864213,862340,-,PF3D7_0320600
Pf3D7_03_v3,864533,866721,+,PF3D7_0320700
Pf3D7_03_v3,870521,872743,+,PF3D7_0320800
Pf3D7_03_v3,874743,876696,+,PF3D7_0320900
Pf3D7_03_v3,877596,879812,+,PF3D7_0321000
Pf3D7_03_v3,885661,879858,-,PF3D7_0321100
Pf3D7_03_v3,888977,886561,-,PF3D7_0321200
Pf3D7_03_v3,892765,889713,-,PF3D7_0321300
Pf3D7_03_v3,894565,896313,+,PF3D7_0321400
Pf3D7_03_v3,900156,896145,-,PF3D7_0321500
Pf3D7_03_v3,900571,903670,+,PF3D7_0321600
Pf3D7_03_v3,910615,903563,-,PF3D7_0321700
Pf3D7_03_v3,912915,921337,+,PF3D7_0321800
Pf3D7_03_v3,922537,927943,+,PF3D7_0321900
Pf3D7_03_v3,929539,928243,-,PF3D7_0322000
Pf3D7_03_v3,932887,930239,-,PF3D7_0322100
Pf3D7_03_v3,937211,933187,-,PF3D7_0322200
Pf3D7_03_v3,940444,937811,-,PF3D7_0322300
Pf3D7_03_v3,942174,945402,+,PF3D7_0322400
Pf3D7_03_v3,946973,945302,-,PF3D7_0322500
Pf3D7_03_v3,947952,952694,+,PF3D7_0322600
Pf3D7_03_v3,962400,952763,-,PF3D7_0322700
Pf3D7_03_v3,963668,965304,+,PF3D7_0322800
Pf3D7_03_v3,966874,965204,-,PF3D7_0322900
Pf3D7_03_v3,969265,968274,-,PF3D7_0323000
Pf3D7_03_v3,971165,976195,+,PF3D7_0323100
Pf3D7_03_v3,976869,978596,+,PF3D7_0323200
Pf3D7_03_v3,978969,980572,+,PF3D7_0323300
Pf3D7_03_v3,983967,980405,-,PF3D7_0323400
Pf3D7_03_v3,986167,988011,+,PF3D7_0323500
Pf3D7_03_v3,988311,991083,+,PF3D7_0323600
Pf3D7_03_v3,994048,991143,-,PF3D7_0323700
Pf3D7_03_v3,998226,1001983,+,PF3D7_0323800
Pf3D7_03_v3,1004451,1002671,-,PF3D7_0323900
Pf3D7_03_v3,1005568,1007201,+,PF3D7_0324000
Pf3D7_03_v3,1008441,1007112,-,PF3D7_0324100
Pf3D7_03_v3,1011454,1009941,-,PF3D7_0324200
Pf3D7_03_v3,1012241,1013765,+,PF3D7_0324300
Pf3D7_03_v3,1015465,1017243,+,PF3D7_0324400
Pf3D7_03_v3,1018743,1020274,+,PF3D7_0324500
Pf3D7_03_v3,1021997,1023209,+,PF3D7_0324600
Pf3D7_03_v3,1024029,1025512,+,PF3D7_0324700
Pf3D7_03_v3,1027512,1028930,+,PF3D7_0324800
Pf3D7_04_v3,38878,40555,+,PF3D7_0400200
Pf3D7_04_v3,43375,41631,-,PF3D7_0400300
Pf3D7_04_v3,57135,45254,-,PF3D7_0400400
Pf3D7_04_v3,59461,60940,+,PF3D7_0400500
Pf3D7_04_v3,61410,61890,+,PF3D7_0400600
Pf3D7_04_v3,64477,62803,-,PF3D7_0400700
Pf3D7_04_v3,67574,66300,-,PF3D7_0400800
Pf3D7_04_v3,71267,69760,-,PF3D7_0400900
Pf3D7_04_v3,74341,72967,-,PF3D7_0401000
Pf3D7_04_v3,76292,76032,-,PF3D7_0401100
Pf3D7_04_v3,79192,80752,+,PF3D7_0401200
Pf3D7_04_v3,82246,83676,+,PF3D7_0401300
Pf3D7_04_v3,85276,86809,+,PF3D7_0401400
Pf3D7_04_v3,89009,90385,+,PF3D7_0401500
Pf3D7_04_v3,94283,92175,-,PF3D7_0401600
Pf3D7_04_v3,100683,102411,+,PF3D7_0401700
Pf3D7_04_v3,105679,103441,-,PF3D7_0401800
Pf3D7_04_v3,111400,107979,-,PF3D7_0401900
Pf3D7_04_v3,116087,114500,-,PF3D7_0402000
Pf3D7_04_v3,125465,123287,-,PF3D7_0402100
Pf3D7_04_v3,134469,127311,-,PF3D7_0402200
Pf3D7_04_v3,137639,147054,+,PF3D7_0402300
Pf3D7_04_v3,148476,147089,-,PF3D7_0402400
Pf3D7_04_v3,155681,157185,+,PF3D7_0402500
Pf3D7_04_v3,160510,158978,-,PF3D7_0402600
Pf3D7_04_v3,163848,162210,-,PF3D7_0402700
Pf3D7_04_v3,167025,172186,+,PF3D7_0402800
Pf3D7_04_v3,173328,172205,-,PF3D7_0402900
Pf3D7_04_v3,175003,175371,+,PF3D7_0403000
Pf3D7_04_v3,177517,175071,-,PF3D7_0403100
Pf3D7_04_v3,178053,180201,+,PF3D7_0403200
Pf3D7_04_v3,181669,180329,-,PF3D7_0403300
Pf3D7_04_v3,182869,195013,+,PF3D7_0403400
Pf3D7_04_v3,195413,196946,+,PF3D7_0403500
Pf3D7_04_v3,201427,197445,-,PF3D7_0403600
Pf3D7_04_v3,209614,205827,-,PF3D7_0403700
Pf3D7_04_v3,214286,211414,-,PF3D7_0403800
Pf3D7_04_v3,218655,223139,+,PF3D7_0403900
Pf3D7_04_v3,224278,223310,-,PF3D7_0404000
Pf3D7_04_v3,231734,224378,-,PF3D7_0404100
Pf3D7_04_v3,233613,232494,-,PF3D7_0404200
Pf3D7_04_v3,237459,233813,-,PF3D7_0404300
Pf3D7_04_v3,239910,238059,-,PF3D7_0404400
Pf3D7_04_v3,242730,240910,-,PF3D7_0404500
Pf3D7_04_v3,247730,260148,+,PF3D7_0404600
Pf3D7_04_v3,263704,260353,-,PF3D7_0404700
Pf3D7_04_v3,266243,264104,-,PF3D7_0404800
Pf3D7_04_v3,268659,266843,-,PF3D7_0404900
Pf3D7_04_v3,271354,268859,-,PF3D7_0405000
Pf3D7_04_v3,277171,271854,-,PF3D7_0405100
Pf3D7_04_v3,278825,281984,+,PF3D7_0405200
Pf3D7_04_v3,288450,281984,-,PF3D7_0405300
Pf3D7_04_v3,291250,301177,+,PF3D7_0405400
Pf3D7_04_v3,302528,301158,-,PF3D7_0405500
Pf3D7_04_v3,302868,305444,+,PF3D7_0405600
Pf3D7_04_v3,313061,305345,-,PF3D7_0405700
Pf3D7_04_v3,315194,316271,+,PF3D7_0405800
Pf3D7_04_v3,319218,316339,-,PF3D7_0405900
Pf3D7_04_v3,320779,322946,+,PF3D7_0406000
Pf3D7_04_v3,325515,322966,-,PF3D7_0406100
Pf3D7_04_v3,328726,329790,+,PF3D7_0406200
Pf3D7_04_v3,331690,334157,+,PF3D7_0406400
Pf3D7_04_v3,344407,334181,-,PF3D7_0406500
Pf3D7_04_v3,346307,347028,+,PF3D7_0406600
Pf3D7_04_v3,347228,351526,+,PF3D7_0406700
Pf3D7_04_v3,353154,351526,-,PF3D7_0406800
Pf3D7_04_v3,359879,353354,-,PF3D7_0406900
Pf3D7_04_v3,361900,360146,-,PF3D7_0407000
Pf3D7_04_v3,362065,363598,+,PF3D7_0407100
Pf3D7_04_v3,365378,363498,-,PF3D7_0407200
Pf3D7_04_v3,365934,367442,+,PF3D7_0407300
Pf3D7_04_v3,368584,367444,-,PF3D7_0407400
Pf3D7_04_v3,369754,371671,+,PF3D7_0407500
Pf3D7_04_v3,372971,376678,+,PF3D7_0407600
Pf3D7_04_v3,383088,377080,-,PF3D7_0407700
Pf3D7_04_v3,384888,391107,+,PF3D7_0407800
Pf3D7_04_v3,393764,391046,-,PF3D7_0407900
Pf3D7_04_v3,394927,393764,-,PF3D7_0408000
Pf3D7_04_v3,396881,401094,+,PF3D7_0408100
Pf3D7_04_v3,401394,403435,+,PF3D7_0408200
Pf3D7_04_v3,405432,403525,-,PF3D7_0408300
Pf3D7_04_v3,408078,405932,-,PF3D7_0408400
Pf3D7_04_v3,411002,408278,-,PF3D7_0408500
Pf3D7_04_v3,412998,416658,+,PF3D7_0408600
Pf3D7_04_v3,421010,416971,-,PF3D7_0408700
Pf3D7_04_v3,423199,421810,-,PF3D7_0408800
Pf3D7_04_v3,424159,427663,+,PF3D7_0408900
Pf3D7_04_v3,435516,427263,-,PF3D7_0409000
Pf3D7_04_v3,438286,435816,-,PF3D7_0409100
Pf3D7_04_v3,438482,440636,+,PF3D7_0409200
Pf3D7_04_v3,444699,440967,-,PF3D7_0409300
Pf3D7_04_v3,445543,448319,+,PF3D7_0409400
Pf3D7_04_v3,450933,448988,-,PF3D7_0409500
Pf3D7_04_v3,455921,451733,-,PF3D7_0409600
Pf3D7_04_v3,456472,458121,+,PF3D7_0409700
Pf3D7_04_v3,459321,461738,+,PF3D7_0409800
Pf3D7_04_v3,463958,461590,-,PF3D7_0409900
Pf3D7_04_v3,467417,464331,-,PF3D7_0410000
Pf3D7_04_v3,468740,469700,+,PF3D7_0410100
Pf3D7_04_v3,469757,469931,-,PF3D7_0410200
Pf3D7_04_v3,473941,470327,-,PF3D7_0410300
Pf3D7_04_v3,474197,475759,+,PF3D7_0410400
Pf3D7_04_v3,476586,475643,-,PF3D7_0410500
Pf3D7_04_v3,478586,480869,+,PF3D7_0410600
Pf3D7_04_v3,484131,480776,-,PF3D7_0410700
Pf3D7_04_v3,485831,490129,+,PF3D7_0410800
Pf3D7_04_v3,493867,490141,-,PF3D7_0410900
Pf3D7_04_v3,499167,504181,+,PF3D7_0411000
Pf3D7_04_v3,505532,504177,-,PF3D7_0411100
Pf3D7_04_v3,509779,505532,-,PF3D7_0411200
Pf3D7_04_v3,510071,512949,+,PF3D7_0411300
Pf3D7_04_v3,517421,512853,-,PF3D7_0411400
Pf3D7_04_v3,517894,517669,+,PF3D7_0411500
Pf3D7_04_v3,518684,518226,-,PF3D7_0411600
Pf3D7_04_v3,519131,518584,-,PF3D7_0411700
Pf3D7_04_v3,525991,519531,-,PF3D7_0411800
Pf3D7_04_v3,534673,527891,-,PF3D7_0411900
Pf3D7_04_v3,536286,539511,+,PF3D7_0412000
Pf3D7_04_v3,541310,539787,-,PF3D7_0412100
Pf3D7_04_v3,543024,541510,-,PF3D7_0412200
Pf3D7_04_v3,543210,545648,+,PF3D7_0412300
Pf3D7_04_v3,554255,545586,-,PF3D7_0412400
Pf3D7_04_v3,557411,557991,+,PF3D7_0412500
Pf3D7_04_v3,560666,559386,-,PF3D7_0412600
Pf3D7_04_v3,569584,561466,-,PF3D7_0412700
Pf3D7_04_v3,573420,573820,+,PF3D7_0412800
Pf3D7_04_v3,584923,576409,-,PF3D7_0412900
Pf3D7_04_v3,588169,588423,+,PF3D7_0413000
Pf3D7_04_v3,599865,591748,-,PF3D7_0413100
Pf3D7_04_v3,604457,602865,-,PF3D7_0413200
Pf3D7_04_v3,609154,610634,+,PF3D7_0413300
Pf3D7_04_v3,612797,614470,+,PF3D7_0413400
Pf3D7_04_v3,615355,616544,+,PF3D7_0413500
Pf3D7_04_v3,618351,616513,-,PF3D7_0413600
Pf3D7_04_v3,621293,619385,-,PF3D7_0413700
Pf3D7_04_v3,621603,623167,+,PF3D7_0413800
Pf3D7_04_v3,626490,622967,-,PF3D7_0413900
Pf3D7_04_v3,633127,626790,-,PF3D7_0414000
Pf3D7_04_v3,638988,634028,-,PF3D7_0414100
Pf3D7_04_v3,648592,647288,-,PF3D7_0414200
Pf3D7_04_v3,650849,649492,-,PF3D7_0414300
Pf3D7_04_v3,652349,653755,+,PF3D7_0414400
Pf3D7_04_v3,657619,654624,-,PF3D7_0414500
Pf3D7_04_v3,659623,658319,-,PF3D7_0414600
Pf3D7_04_v3,660139,662920,+,PF3D7_0414700
Pf3D7_04_v3,664472,663015,-,PF3D7_0414800
Pf3D7_04_v3,665516,668348,+,PF3D7_0414900
Pf3D7_04_v3,670182,668177,-,PF3D7_0415000
Pf3D7_04_v3,670882,672499,+,PF3D7_0415100
Pf3D7_04_v3,679609,672299,-,PF3D7_0415200
Pf3D7_04_v3,681439,686169,+,PF3D7_0415300
Pf3D7_04_v3,687491,686113,-,PF3D7_0415400
Pf3D7_04_v3,687841,689454,+,PF3D7_0415500
Pf3D7_04_v3,690630,689239,-,PF3D7_0415600
Pf3D7_04_v3,692905,691030,-,PF3D7_0415700
Pf3D7_04_v3,693517,696934,+,PF3D7_0415800
Pf3D7_04_v3,699125,697517,-,PF3D7_0415900
Pf3D7_04_v3,704163,701125,-,PF3D7_0416000
Pf3D7_04_v3,706463,709410,+,PF3D7_0416100
Pf3D7_04_v3,710091,709259,-,PF3D7_0416200
Pf3D7_04_v3,715801,710791,-,PF3D7_0416300
Pf3D7_04_v3,717990,722755,+,PF3D7_0416400
Pf3D7_04_v3,724364,722655,-,PF3D7_0416500
Pf3D7_04_v3,726143,727329,+,PF3D7_0416600
Pf3D7_04_v3,728361,727309,-,PF3D7_0416700
Pf3D7_04_v3,729780,731624,+,PF3D7_0416800
Pf3D7_04_v3,740348,732151,-,PF3D7_0416900
Pf3D7_04_v3,741873,743192,+,PF3D7_0417000
Pf3D7_04_v3,745887,743210,-,PF3D7_0417100
Pf3D7_04_v3,748087,750315,+,PF3D7_0417200
Pf3D7_04_v3,753713,750459,-,PF3D7_0417300
Pf3D7_04_v3,756293,777004,+,PF3D7_0417400
Pf3D7_04_v3,779649,776999,-,PF3D7_0417500
Pf3D7_04_v3,783593,780049,-,PF3D7_0417600
Pf3D7_04_v3,784193,786831,+,PF3D7_0417700
Pf3D7_04_v3,789623,786842,-,PF3D7_0417800
Pf3D7_04_v3,790723,793186,+,PF3D7_0417900
Pf3D7_04_v3,793826,810071,+,PF3D7_0418000
Pf3D7_04_v3,814643,810994,-,PF3D7_0418100
Pf3D7_04_v3,816943,818990,+,PF3D7_0418200
Pf3D7_04_v3,822362,818961,-,PF3D7_0418300
Pf3D7_04_v3,829962,830895,+,PF3D7_0418400
Pf3D7_04_v3,832693,830788,-,PF3D7_0418500
Pf3D7_04_v3,833929,840830,+,PF3D7_0418600
Pf3D7_04_v3,841130,843106,+,PF3D7_0418700
Pf3D7_04_v3,843406,845370,+,PF3D7_0418800
Pf3D7_04_v3,846970,849060,+,PF3D7_0418900
Pf3D7_04_v3,849792,852243,+,PF3D7_0419000
Pf3D7_04_v3,852443,853667,+,PF3D7_0419100
Pf3D7_04_v3,854467,855690,+,PF3D7_0419200
Pf3D7_04_v3,857197,855597,-,PF3D7_0419300
Pf3D7_04_v3,857997,866258,+,PF3D7_0419400
Pf3D7_04_v3,868436,866100,-,PF3D7_0419500
Pf3D7_04_v3,870412,872174,+,PF3D7_0419600
Pf3D7_04_v3,873137,874416,+,PF3D7_0419700
Pf3D7_04_v3,875921,874410,-,PF3D7_0419800
Pf3D7_04_v3,878021,894267,+,PF3D7_0419900
Pf3D7_04_v3,904855,894211,-,PF3D7_0420000
Pf3D7_04_v3,906625,909102,+,PF3D7_0420100
Pf3D7_04_v3,909702,912272,+,PF3D7_0420200
Pf3D7_04_v3,917989,928412,+,PF3D7_0420300
Pf3D7_04_v3,929212,930403,+,PF3D7_0420400
Pf3D7_04_v3,931762,930141,-,PF3D7_0420500
Pf3D7_04_v3,932009,934445,+,PF3D7_0420600
Pf3D7_04_v3,941876,934630,-,PF3D7_0420700
Pf3D7_04_v3,944950,945086,+,PF3D7_0420800
Pf3D7_04_v3,953774,945868,-,PF3D7_0420900
Pf3D7_04_v3,956848,956984,+,PF3D7_0421000
Pf3D7_04_v3,965612,957766,-,PF3D7_0421100
Pf3D7_04_v3,967086,968474,+,PF3D7_0421200
Pf3D7_04_v3,976913,968730,-,PF3D7_0421300
Pf3D7_04_v3,979592,980449,+,PF3D7_0421400
Pf3D7_04_v3,982991,981622,-,PF3D7_0421500
Pf3D7_04_v3,986134,987841,+,PF3D7_0421600
Pf3D7_04_v3,994797,987641,-,PF3D7_0421700
Pf3D7_04_v3,995761,996653,+,PF3D7_0421800
Pf3D7_04_v3,996853,997856,+,PF3D7_0421900
Pf3D7_04_v3,998356,1000586,+,PF3D7_0422000
Pf3D7_04_v3,1001186,1003171,+,PF3D7_0422100
Pf3D7_04_v3,1017286,1004061,-,PF3D7_0422200
Pf3D7_04_v3,1022448,1024567,+,PF3D7_0422300
Pf3D7_04_v3,1026267,1027700,+,PF3D7_0422400
Pf3D7_04_v3,1028900,1038354,+,PF3D7_0422500
Pf3D7_04_v3,1039269,1038296,-,PF3D7_0422600
Pf3D7_04_v3,1040120,1041943,+,PF3D7_0422700
Pf3D7_04_v3,1042143,1045380,+,PF3D7_0422800
Pf3D7_04_v3,1044897,1046997,+,PF3D7_0422900
Pf3D7_04_v3,1047497,1048879,+,PF3D7_0423000
Pf3D7_04_v3,1050006,1048869,-,PF3D7_0423100
Pf3D7_04_v3,1050295,1051275,+,PF3D7_0423200
Pf3D7_04_v3,1053464,1051175,-,PF3D7_0423300
Pf3D7_04_v3,1055307,1056719,+,PF3D7_0423400
Pf3D7_04_v3,1058919,1060952,+,PF3D7_0423500
Pf3D7_04_v3,1066934,1061389,-,PF3D7_0423600
Pf3D7_04_v3,1072046,1071034,-,PF3D7_0423700
Pf3D7_04_v3,1076046,1077735,+,PF3D7_0423800
Pf3D7_04_v3,1078958,1077725,-,PF3D7_0423900
Pf3D7_04_v3,1080489,1082190,+,PF3D7_0424000
Pf3D7_04_v3,1084178,1082362,-,PF3D7_0424100
Pf3D7_04_v3,1091437,1085578,-,PF3D7_0424200
Pf3D7_04_v3,1093137,1098136,+,PF3D7_0424300
Pf3D7_04_v3,1099636,1107312,+,PF3D7_0424400
Pf3D7_04_v3,1110059,1112494,+,PF3D7_0424500
Pf3D7_04_v3,1114829,1112944,-,PF3D7_0424600
Pf3D7_04_v3,1118429,1122415,+,PF3D7_0424700
Pf3D7_04_v3,1123815,1125405,+,PF3D7_0424800
Pf3D7_04_v3,1127405,1129203,+,PF3D7_0424900
Pf3D7_04_v3,1131214,1129459,-,PF3D7_0425000
Pf3D7_04_v3,1135176,1134014,-,PF3D7_0425100
Pf3D7_04_v3,1136576,1137786,+,PF3D7_0425200
Pf3D7_04_v3,1138821,1137808,-,PF3D7_0425250
Pf3D7_04_v3,1141221,1142497,+,PF3D7_0425300
Pf3D7_04_v3,1143991,1145125,+,PF3D7_0425400
Pf3D7_04_v3,1147873,1146371,-,PF3D7_0425500
Pf3D7_04_v3,1148998,1150489,+,PF3D7_0425600
Pf3D7_04_v3,1153634,1152203,-,PF3D7_0425700
Pf3D7_04_v3,1156134,1167922,+,PF3D7_0425800
Pf3D7_04_v3,1169622,1171585,+,PF3D7_0425900
Pf3D7_05_v3,29375,29375,-,PF3D7_0500200
Pf3D7_05_v3,31155,29575,-,PF3D7_0500300
Pf3D7_05_v3,34463,32755,-,PF3D7_0500400
Pf3D7_05_v3,37742,36163,-,PF3D7_0500500
Pf3D7_05_v3,40489,39142,-,PF3D7_0500600
Pf3D7_05_v3,41526,40728,-,PF3D7_0500700
Pf3D7_05_v3,47762,42926,-,PF3D7_0500800
Pf3D7_05_v3,52840,50221,-,PF3D7_0500900
Pf3D7_05_v3,55840,57173,+,PF3D7_0501000
Pf3D7_05_v3,60164,57636,-,PF3D7_0501100
Pf3D7_05_v3,63627,65890,+,PF3D7_0501200
Pf3D7_05_v3,68490,70514,+,PF3D7_0501300
Pf3D7_05_v3,74508,80243,+,PF3D7_0501400
Pf3D7_05_v3,82640,80733,-,PF3D7_0501500
Pf3D7_05_v3,85419,83640,-,PF3D7_0501600
Pf3D7_05_v3,89202,86519,-,PF3D7_0501700
Pf3D7_05_v3,91102,94992,+,PF3D7_0501800
Pf3D7_05_v3,96756,95160,-,PF3D7_0501900
Pf3D7_05_v3,97334,102192,+,PF3D7_0502000
Pf3D7_05_v3,103255,102192,-,PF3D7_0502100
Pf3D7_05_v3,104255,106138,+,PF3D7_0502200
Pf3D7_05_v3,108097,106674,-,PF3D7_0502300
Pf3D7_05_v3,111692,109697,-,PF3D7_0502400
Pf3D7_05_v3,113692,116234,+,PF3D7_0502500
Pf3D7_05_v3,119970,116150,-,PF3D7_0502600
Pf3D7_05_v3,121748,119970,-,PF3D7_0502700
Pf3D7_05_v3,122156,123263,+,PF3D7_0502800
Pf3D7_05_v3,124215,123031,-,PF3D7_0502900
Pf3D7_05_v3,125105,126815,+,PF3D7_0503000
Pf3D7_05_v3,128752,126663,-,PF3D7_0503100
Pf3D7_05_v3,130278,133793,+,PF3D7_0503200
Pf3D7_05_v3,135931,134603,-,PF3D7_0503300
Pf3D7_05_v3,140431,141872,+,PF3D7_0503400
Pf3D7_05_v3,145838,142570,-,PF3D7_0503500
Pf3D7_05_v3,150421,146238,-,PF3D7_0503600
Pf3D7_05_v3,152688,151221,-,PF3D7_0503800
Pf3D7_05_v3,156058,153688,-,PF3D7_0503900
Pf3D7_05_v3,157258,165169,+,PF3D7_0504000
Pf3D7_05_v3,166643,165249,-,PF3D7_0504100
Pf3D7_05_v3,167543,169548,+,PF3D7_0504200
Pf3D7_05_v3,170591,169548,-,PF3D7_0504300
Pf3D7_05_v3,171791,174818,+,PF3D7_0504400
Pf3D7_05_v3,174988,176534,+,PF3D7_0504500
